"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2014","2014","USD","US Dollar","0","Units","2020","2020",35879.2655017795,,
"SVN","Slovenia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2015","2015","USD","US Dollar","0","Units","2020","2020",36635.9479194711,,
"SVN","Slovenia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2016","2016","USD","US Dollar","0","Units","2020","2020",38048.9341606502,,
"SVN","Slovenia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2017","2017","USD","US Dollar","0","Units","2020","2020",38705.8105759538,,
"SVN","Slovenia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2018","2018","USD","US Dollar","0","Units","2020","2020",39376.8734926802,,
"SVN","Slovenia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2019","2019","USD","US Dollar","0","Units","2020","2020",40532.8461694317,,
"SVN","Slovenia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2020","2020","USD","US Dollar","0","Units","2020","2020",41445.1742823172,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2000","2000","USD","US Dollar","0","Units","2020","2020",12744.0335388387,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2001","2001","USD","US Dollar","0","Units","2020","2020",13189.9841415705,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2002","2002","USD","US Dollar","0","Units","2020","2020",13978.2523319379,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2003","2003","USD","US Dollar","0","Units","2020","2020",15332.6647745981,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2004","2004","USD","US Dollar","0","Units","2020","2020",16554.4516967913,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2005","2005","USD","US Dollar","0","Units","2020","2020",17660.7768566833,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2006","2006","USD","US Dollar","0","Units","2020","2020",19269.6519341551,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2007","2007","USD","US Dollar","0","Units","2020","2020",22405.1384365077,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2008","2008","USD","US Dollar","0","Units","2020","2020",22692.8543790954,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2009","2009","USD","US Dollar","0","Units","2020","2020",22216.1392807988,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2010","2010","USD","US Dollar","0","Units","2020","2020",21990.5401912126,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2011","2011","USD","US Dollar","0","Units","2020","2020",21483.0297721717,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2012","2012","USD","US Dollar","0","Units","2020","2020",21807.7087871146,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2013","2013","USD","US Dollar","0","Units","2020","2020",22326.7107882809,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2014","2014","USD","US Dollar","0","Units","2020","2020",23528.107980173,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2015","2015","USD","US Dollar","0","Units","2020","2020",24633.060399567,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2016","2016","USD","US Dollar","0","Units","2020","2020",24932.2835687872,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2017","2017","USD","US Dollar","0","Units","2020","2020",26417.3581993049,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2018","2018","USD","US Dollar","0","Units","2020","2020",27919.8352648357,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2019","2019","USD","US Dollar","0","Units","2020","2020",29948.4043811778,,
"EST","Estonia","USDPPP","In 2020 constant prices at 2020 USD PPPs","2020","2020","USD","US Dollar","0","Units","2020","2020",30720.2630723187,,
"ISL","Iceland","CPNCU","Current prices in NCU","2000","2000","ISK","Iceland Krona","0","Units",,,3474524.36411317,,
"ISL","Iceland","CPNCU","Current prices in NCU","2001","2001","ISK","Iceland Krona","0","Units",,,3721843.57935666,,
"ISL","Iceland","CPNCU","Current prices in NCU","2002","2002","ISK","Iceland Krona","0","Units",,,4036847.84324986,,
"ISL","Iceland","CPNCU","Current prices in NCU","2003","2003","ISK","Iceland Krona","0","Units",,,3978593.32744006,,
"ISL","Iceland","CPNCU","Current prices in NCU","2004","2004","ISK","Iceland Krona","0","Units",,,4367627.05334196,,
"ISL","Iceland","CPNCU","Current prices in NCU","2005","2005","ISK","Iceland Krona","0","Units",,,4764368.15907614,,
"ISL","Iceland","CPNCU","Current prices in NCU","2006","2006","ISK","Iceland Krona","0","Units",,,5381234.72135811,,
"ISL","Iceland","CPNCU","Current prices in NCU","2007","2007","ISK","Iceland Krona","0","Units",,,5805221.13342785,,
"ISL","Iceland","CPNCU","Current prices in NCU","2008","2008","ISK","Iceland Krona","0","Units",,,5889842.17797142,,
"ISL","Iceland","CPNCU","Current prices in NCU","2009","2009","ISK","Iceland Krona","0","Units",,,5773588.26646138,,
"ISL","Iceland","CPNCU","Current prices in NCU","2010","2010","ISK","Iceland Krona","0","Units",,,6169648.26874758,,
"ISL","Iceland","CPNCU","Current prices in NCU","2011","2011","ISK","Iceland Krona","0","Units",,,6672695.83975007,,
"ISL","Iceland","CPNCU","Current prices in NCU","2012","2012","ISK","Iceland Krona","0","Units",,,7021042.61644509,,
"ISL","Iceland","CPNCU","Current prices in NCU","2013","2013","ISK","Iceland Krona","0","Units",,,7393990.51928996,,
"ISL","Iceland","CPNCU","Current prices in NCU","2014","2014","ISK","Iceland Krona","0","Units",,,7689084.30407543,,
"ISL","Iceland","CPNCU","Current prices in NCU","2015","2015","ISK","Iceland Krona","0","Units",,,8261238.47966006,,
"ISL","Iceland","CPNCU","Current prices in NCU","2016","2016","ISK","Iceland Krona","0","Units",,,8997696.54350631,,
"ISL","Iceland","CPNCU","Current prices in NCU","2017","2017","ISK","Iceland Krona","0","Units",,,9775303.3926871,,
"ISL","Iceland","CPNCU","Current prices in NCU","2018","2018","ISK","Iceland Krona","0","Units",,,10574961.5768093,,
"ISL","Iceland","CPNCU","Current prices in NCU","2019","2019","ISK","Iceland Krona","0","Units",,,10713906.9252469,,
"ISL","Iceland","CPNCU","Current prices in NCU","2020","2020","ISK","Iceland Krona","0","Units",,,10567185.2227947,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2000","2000","ISK","Iceland Krona","0","Units","2020","2020",8425553.55937444,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2001","2001","ISK","Iceland Krona","0","Units","2020","2020",8356406.48682864,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2002","2002","ISK","Iceland Krona","0","Units","2020","2020",8596581.95312524,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2003","2003","ISK","Iceland Krona","0","Units","2020","2020",8382352.55015209,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2004","2004","ISK","Iceland Krona","0","Units","2020","2020",8898056.74930463,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2005","2005","ISK","Iceland Krona","0","Units","2020","2020",9580649.61939693,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2006","2006","ISK","Iceland Krona","0","Units","2020","2020",10087397.4159524,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2007","2007","ISK","Iceland Krona","0","Units","2020","2020",10389069.8110946,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2008","2008","ISK","Iceland Krona","0","Units","2020","2020",9211392.8168034,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2009","2009","ISK","Iceland Krona","0","Units","2020","2020",7793982.32481813,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2010","2010","ISK","Iceland Krona","0","Units","2020","2020",8022210.49236453,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2011","2011","ISK","Iceland Krona","0","Units","2020","2020",8369507.59307395,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2012","2012","ISK","Iceland Krona","0","Units","2020","2020",8320090.56331241,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2013","2013","ISK","Iceland Krona","0","Units","2020","2020",8449859.45473446,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2014","2014","ISK","Iceland Krona","0","Units","2020","2020",8570477.03860555,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2015","2015","ISK","Iceland Krona","0","Units","2020","2020",9140523.18930126,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2016","2016","ISK","Iceland Krona","0","Units","2020","2020",9856474.98202843,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2017","2017","ISK","Iceland Krona","0","Units","2020","2020",10811858.8237982,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2018","2018","ISK","Iceland Krona","0","Units","2020","2020",11346596.2170443,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2019","2019","ISK","Iceland Krona","0","Units","2020","2020",11021755.8068295,,
"ISL","Iceland","CNPNCU","2020 constant prices and NCU","2020","2020","ISK","Iceland Krona","0","Units","2020","2020",10567185.2227947,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2000","2000","USD","US Dollar","0","Units","2020","2020",53810.3437248817,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2001","2001","USD","US Dollar","0","Units","2020","2020",53368.731465813,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2002","2002","USD","US Dollar","0","Units","2020","2020",54902.6276430351,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2003","2003","USD","US Dollar","0","Units","2020","2020",53534.4376803548,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2004","2004","USD","US Dollar","0","Units","2020","2020",56828.0159623286,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2005","2005","USD","US Dollar","0","Units","2020","2020",61187.4395544976,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2006","2006","USD","US Dollar","0","Units","2020","2020",64423.8171909718,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2007","2007","USD","US Dollar","0","Units","2020","2020",66350.4674888443,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2008","2008","USD","US Dollar","0","Units","2020","2020",58829.1570594322,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2009","2009","USD","US Dollar","0","Units","2020","2020",49776.7731139144,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2010","2010","USD","US Dollar","0","Units","2020","2020",51234.3670935655,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2011","2011","USD","US Dollar","0","Units","2020","2020",53452.4025297103,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2012","2012","USD","US Dollar","0","Units","2020","2020",53136.7974672545,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2013","2013","USD","US Dollar","0","Units","2020","2020",53965.5749004533,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2014","2014","USD","US Dollar","0","Units","2020","2020",54735.9069150361,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2015","2015","USD","US Dollar","0","Units","2020","2020",58376.5435915252,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2016","2016","USD","US Dollar","0","Units","2020","2020",62949.0161045306,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2017","2017","USD","US Dollar","0","Units","2020","2020",69050.6369122972,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2018","2018","USD","US Dollar","0","Units","2020","2020",72465.7719215692,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2019","2019","USD","US Dollar","0","Units","2020","2020",70391.1575943075,,
"ISL","Iceland","USDPPP","In 2020 constant prices at 2020 USD PPPs","2020","2020","USD","US Dollar","0","Units","2020","2020",67488.0131063208,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2000","2000","NZD","New Zealand Dollar","0","Units",,,38211.8073357512,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2001","2001","NZD","New Zealand Dollar","0","Units",,,39751.8462765666,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2002","2002","NZD","New Zealand Dollar","0","Units",,,41311.2995474325,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2003","2003","NZD","New Zealand Dollar","0","Units",,,43034.3168291125,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2004","2004","NZD","New Zealand Dollar","0","Units",,,45141.0098704793,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2005","2005","NZD","New Zealand Dollar","0","Units",,,46794.0126517165,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2006","2006","NZD","New Zealand Dollar","0","Units",,,48482.4784927699,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2007","2007","NZD","New Zealand Dollar","0","Units",,,52166.3408630186,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2008","2008","NZD","New Zealand Dollar","0","Units",,,53537.1165404191,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2009","2009","NZD","New Zealand Dollar","0","Units",,,55620.4174561228,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2010","2010","NZD","New Zealand Dollar","0","Units",,,56902.2982047788,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2011","2011","NZD","New Zealand Dollar","0","Units",,,58567.4598068543,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2012","2012","NZD","New Zealand Dollar","0","Units",,,60292.6389562239,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2013","2013","NZD","New Zealand Dollar","0","Units",,,59923.5449311326,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2014","2014","NZD","New Zealand Dollar","0","Units",,,60689.4658937872,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2015","2015","NZD","New Zealand Dollar","0","Units",,,62243.542426127,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2016","2016","NZD","New Zealand Dollar","0","Units",,,64722.5646542608,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2017","2017","NZD","New Zealand Dollar","0","Units",,,66188.5667363231,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2018","2018","NZD","New Zealand Dollar","0","Units",,,68607.4595918008,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2019","2019","NZD","New Zealand Dollar","0","Units",,,71217.3928288151,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2020","2020","NZD","New Zealand Dollar","0","Units",,,72772.8212755399,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2000","2000","NZD","New Zealand Dollar","0","Units","2020","2020",53035.7835768889,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2001","2001","NZD","New Zealand Dollar","0","Units","2020","2020",54014.6887271582,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2002","2002","NZD","New Zealand Dollar","0","Units","2020","2020",55037.6897126831,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2003","2003","NZD","New Zealand Dollar","0","Units","2020","2020",57051.0150195428,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2004","2004","NZD","New Zealand Dollar","0","Units","2020","2020",59070.1204042997,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2005","2005","NZD","New Zealand Dollar","0","Units","2020","2020",60077.416266099,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2006","2006","NZD","New Zealand Dollar","0","Units","2020","2020",60464.7766144705,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2007","2007","NZD","New Zealand Dollar","0","Units","2020","2020",64024.4222812702,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2008","2008","NZD","New Zealand Dollar","0","Units","2020","2020",63312.0786714849,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2009","2009","NZD","New Zealand Dollar","0","Units","2020","2020",64091.0862086697,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2010","2010","NZD","New Zealand Dollar","0","Units","2020","2020",64750.3348136382,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2011","2011","NZD","New Zealand Dollar","0","Units","2020","2020",64753.6145191415,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2012","2012","NZD","New Zealand Dollar","0","Units","2020","2020",66146.4890377084,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2013","2013","NZD","New Zealand Dollar","0","Units","2020","2020",65325.9849004339,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2014","2014","NZD","New Zealand Dollar","0","Units","2020","2020",65578.7729851655,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2015","2015","NZD","New Zealand Dollar","0","Units","2020","2020",66718.254668292,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2016","2016","NZD","New Zealand Dollar","0","Units","2020","2020",68902.8750782916,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2017","2017","NZD","New Zealand Dollar","0","Units","2020","2020",69361.7369970865,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2018","2018","NZD","New Zealand Dollar","0","Units","2020","2020",70926.2028490275,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2019","2019","NZD","New Zealand Dollar","0","Units","2020","2020",72487.5651384338,,
"NZL","New Zealand","CNPNCU","2020 constant prices and NCU","2020","2020","NZD","New Zealand Dollar","0","Units","2020","2020",72772.8212755399,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2000","2000","USD","US Dollar","0","Units","2020","2020",32991.7467899159,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2001","2001","USD","US Dollar","0","Units","2020","2020",33600.690198892,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2002","2002","USD","US Dollar","0","Units","2020","2020",34237.0641186125,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2003","2003","USD","US Dollar","0","Units","2020","2020",35489.484923018,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2004","2004","USD","US Dollar","0","Units","2020","2020",36745.5013161667,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2005","2005","USD","US Dollar","0","Units","2020","2020",37372.1056156361,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2006","2006","USD","US Dollar","0","Units","2020","2020",37613.0692380817,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2007","2007","USD","US Dollar","0","Units","2020","2020",39827.4030440604,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2008","2008","USD","US Dollar","0","Units","2020","2020",39384.2784512583,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2009","2009","USD","US Dollar","0","Units","2020","2020",39868.87239295,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2010","2010","USD","US Dollar","0","Units","2020","2020",40278.9683994547,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2011","2011","USD","US Dollar","0","Units","2020","2020",40281.0085920608,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2012","2012","USD","US Dollar","0","Units","2020","2020",41147.4681845747,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2013","2013","USD","US Dollar","0","Units","2020","2020",40637.0606274242,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2014","2014","USD","US Dollar","0","Units","2020","2020",40794.3114479175,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2015","2015","USD","US Dollar","0","Units","2020","2020",41503.1440252086,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2016","2016","USD","US Dollar","0","Units","2020","2020",42862.1216538562,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2017","2017","USD","US Dollar","0","Units","2020","2020",43147.5639574373,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2018","2018","USD","US Dollar","0","Units","2020","2020",44120.764648889,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2019","2019","USD","US Dollar","0","Units","2020","2020",45092.03472025,,
"NZL","New Zealand","USDPPP","In 2020 constant prices at 2020 USD PPPs","2020","2020","USD","US Dollar","0","Units","2020","2020",45269.4828055042,,
"CHL","Chile","CPNCU","Current prices in NCU","2000","2000","CLP","Chilean Peso","0","Units",,,4411440.88009426,,
"CHL","Chile","CPNCU","Current prices in NCU","2001","2001","CLP","Chilean Peso","0","Units",,,4750175.2375431,,
"CHL","Chile","CPNCU","Current prices in NCU","2002","2002","CLP","Chilean Peso","0","Units",,,4953105.6861526,,
"CHL","Chile","CPNCU","Current prices in NCU","2003","2003","CLP","Chilean Peso","0","Units",,,5188101.69079342,,
"CHL","Chile","CPNCU","Current prices in NCU","2004","2004","CLP","Chilean Peso","0","Units",,,5144961.75103503,,
"CHL","Chile","CPNCU","Current prices in NCU","2005","2005","CLP","Chilean Peso","0","Units",,,5330752.21065317,,
"CHL","Chile","CPNCU","Current prices in NCU","2006","2006","CLP","Chilean Peso","0","Units",,,5648887.74255018,,
"CHL","Chile","CPNCU","Current prices in NCU","2007","2007","CLP","Chilean Peso","0","Units",,,6038604.43738343,,
"CHL","Chile","CPNCU","Current prices in NCU","2008","2008","CLP","Chilean Peso","0","Units",,,6706846.69413094,,
"CHL","Chile","CPNCU","Current prices in NCU","2009","2009","CLP","Chilean Peso","0","Units",,,7346280.76524343,,
"CHL","Chile","CPNCU","Current prices in NCU","2010","2010","CLP","Chilean Peso","0","Units",,,8629842.58907325,,
"CHL","Chile","CPNCU","Current prices in NCU","2011","2011","CLP","Chilean Peso","0","Units",,,9036941.80316714,,
"CHL","Chile","CPNCU","Current prices in NCU","2012","2012","CLP","Chilean Peso","0","Units",,,9605681.03009264,,
"CHL","Chile","CPNCU","Current prices in NCU","2013","2013","CLP","Chilean Peso","0","Units",,,10157234.9954316,,
"CHL","Chile","CPNCU","Current prices in NCU","2014","2014","CLP","Chilean Peso","0","Units",,,10825882.7890835,,
"CHL","Chile","CPNCU","Current prices in NCU","2015","2015","CLP","Chilean Peso","0","Units",,,11435336.2689717,,
"CHL","Chile","CPNCU","Current prices in NCU","2016","2016","CLP","Chilean Peso","0","Units",,,12333939.1341091,,
"CHL","Chile","CPNCU","Current prices in NCU","2017","2017","CLP","Chilean Peso","0","Units",,,12360537.5613783,,
"CHL","Chile","CPNCU","Current prices in NCU","2018","2018","CLP","Chilean Peso","0","Units",,,13148634.4019605,,
"CHL","Chile","CPNCU","Current prices in NCU","2019","2019","CLP","Chilean Peso","0","Units",,,13742883.7047913,,
"CHL","Chile","CPNCU","Current prices in NCU","2020","2020","CLP","Chilean Peso","0","Units",,,12831073.406396,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2000","2000","CLP","Chilean Peso","0","Units","2020","2020",8969991.64605276,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2001","2001","CLP","Chilean Peso","0","Units","2020","2020",9215765.12998915,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2002","2002","CLP","Chilean Peso","0","Units","2020","2020",9295959.80465081,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2003","2003","CLP","Chilean Peso","0","Units","2020","2020",9497029.28444541,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2004","2004","CLP","Chilean Peso","0","Units","2020","2020",9239575.54812329,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2005","2005","CLP","Chilean Peso","0","Units","2020","2020",9137241.26685118,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2006","2006","CLP","Chilean Peso","0","Units","2020","2020",9384018.24310265,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2007","2007","CLP","Chilean Peso","0","Units","2020","2020",9647903.82488219,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2008","2008","CLP","Chilean Peso","0","Units","2020","2020",9920342.2689776,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2009","2009","CLP","Chilean Peso","0","Units","2020","2020",10671991.4969027,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2010","2010","CLP","Chilean Peso","0","Units","2020","2020",12118990.7554445,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2011","2011","CLP","Chilean Peso","0","Units","2020","2020",12185570.0827258,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2012","2012","CLP","Chilean Peso","0","Units","2020","2020",12577653.1457334,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2013","2013","CLP","Chilean Peso","0","Units","2020","2020",12901638.5022328,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2014","2014","CLP","Chilean Peso","0","Units","2020","2020",13008802.6767055,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2015","2015","CLP","Chilean Peso","0","Units","2020","2020",13000576.9230387,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2016","2016","CLP","Chilean Peso","0","Units","2020","2020",13562271.4362746,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2017","2017","CLP","Chilean Peso","0","Units","2020","2020",13251780.8311618,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2018","2018","CLP","Chilean Peso","0","Units","2020","2020",13716676.5883796,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2019","2019","CLP","Chilean Peso","0","Units","2020","2020",14199226.1424905,,
"CHL","Chile","CNPNCU","2020 constant prices and NCU","2020","2020","CLP","Chilean Peso","0","Units","2020","2020",12831073.406396,,
"CHL","Chile","USDPPP","In 2020 constant prices at 2020 USD PPPs","2000","2000","USD","US Dollar","0","Units","2020","2020",18685.7459505003,,
"CHL","Chile","USDPPP","In 2020 constant prices at 2020 USD PPPs","2001","2001","USD","US Dollar","0","Units","2020","2020",19197.7264587794,,
"CHL","Chile","USDPPP","In 2020 constant prices at 2020 USD PPPs","2002","2002","USD","US Dollar","0","Units","2020","2020",19364.7831714766,,
"CHL","Chile","USDPPP","In 2020 constant prices at 2020 USD PPPs","2003","2003","USD","US Dollar","0","Units","2020","2020",19783.6389927631,,
"CHL","Chile","USDPPP","In 2020 constant prices at 2020 USD PPPs","2004","2004","USD","US Dollar","0","Units","2020","2020",19247.3268867157,,
"CHL","Chile","USDPPP","In 2020 constant prices at 2020 USD PPPs","2005","2005","USD","US Dollar","0","Units","2020","2020",19034.1502799438,,
"CHL","Chile","USDPPP","In 2020 constant prices at 2020 USD PPPs","2006","2006","USD","US Dollar","0","Units","2020","2020",19548.2212029304,,
"CHL","Chile","USDPPP","In 2020 constant prices at 2020 USD PPPs","2007","2007","USD","US Dollar","0","Units","2020","2020",20097.9317417693,,
"CHL","Chile","USDPPP","In 2020 constant prices at 2020 USD PPPs","2008","2008","USD","US Dollar","0","Units","2020","2020",20665.4590878797,,
